Date,open,high,low,close,volume,dividends,stock_splits,capital_gains,returns,log_returns,volatility_20d,volume_ma20,volume_ratio,price_range,gap,tr,atr_14,vix_close,vix_change,vix_ma20,vix_zscore,oil_close,oil_change,oil_ma20,sp500_close,sp500_returns,nasdaq_close,nasdaq_returns,russell_close,russell_returns,space_etf_close,space_etf_returns,industrials_close,industrials_returns,synthetic_pcr,twitter_mentions,twitter_mentions_ma7,twitter_mentions_zscore,sentiment_score,sentiment_ma7,news_sentiment,news_count,search_interest,search_interest_zscore,wsb_mentions,wsb_sentiment,wsb_mentions_zscore
2021-09-22 04:00:00+00:00,411.0241372373776,414.7757267973973,408.8561507112312,412.7302551269531,102350100,0.0,0.0,0.0,0.00975489131412699,0.009707619533957674,0.11291119048583195,73783910.0,1.3871601545648637,0.014342481590900768,0.005580831228254352,6.032715322787908,4.519700061424653,,,,,50.47999954223633,0.018152434004508722,48.93800029754639,412.7302551269531,0.00975489131412699,359.9091796875,0.009340428968038994,208.4345703125,0.01553859468310037,20.309999465942383,0.012967592956375285,92.69324493408203,0.007931552015230325,0.6885426214482127,310.754891314127,305.2070584020657,-1.0578898129643601,-0.18513318809987472,-0.04772614551762261,-0.057619425394190724,7,49.82719863938704,-1.2394765748145173,23,0.0784382076588711,0.5469523701806958
2021-09-23 04:00:00+00:00,414.6060323552564,419.35678355873563,414.3703804133432,417.7449035644531,76396000,0.0,0.0,0.0,0.012149941457423541,0.012076723385624974,0.11291119048583195,75577225.0,1.010833620842787,0.011936478704696156,0.004544801853031799,6.6265284317825035,4.842016302994823,,,,,51.380001068115234,0.017828873495251862,49.116500282287596,417.7449035644531,0.012149941457423541,363.2301330566406,0.009227198294925687,212.12396240234375,0.01770048070390784,20.549999237060547,0.01181682803688,94.11470794677734,0.015335130555696574,0.6885426214482127,232.60553670033954,294.5226236434307,-1.0578898129643601,0.005565651990865922,-0.05075115423998159,0.04917629149127158,4,40.19066850626105,-1.2394765748145173,22,0.009997471162820279,0.5469523701806958
2021-09-24 04:00:00+00:00,416.10474125194315,419.1493744484677,415.8879311273014,418.4329833984375,62094800,0.0,0.0,0.0,0.0016471292123811931,0.0016457741827952067,0.11125062680693638,75790485.0,0.8192954564151423,0.007794422166908232,-0.0039262293771033735,3.2614433211663254,4.9353780181077775,,,,,51.81999969482422,0.00856361653487836,49.33350028991699,418.4329833984375,0.0016471292123811931,363.5709533691406,0.0009383040708432766,211.1008758544922,-0.0048230597630976035,20.440000534057617,-0.00535273513804102,94.31106567382812,0.0020863660030887576,0.6355178735105408,209.2724426158494,280.9397275295369,-1.0578898129643601,0.016955301086687722,-0.041371408769179406,0.10936326616581553,4,59.139077133782436,-1.2394765748145173,21,-0.3801557514589744,0.5469523701806958
2021-09-27 04:00:00+00:00,417.39615861384715,418.5649830834851,416.5383820618651,417.2359313964844,61371100,0.0,0.0,0.0,-0.0028607974262231384,-0.002864897328373402,0.10633636220571391,74997285.0,0.8183109561899474,0.004857206364842576,-0.0024778753724657328,2.0266010216200243,4.923087573513584,,,,,52.90999984741211,0.021034352740391116,49.57150020599365,417.2359313964844,-0.0028607974262231384,360.6688537597656,-0.007982209751581704,214.30926513671875,0.015198370301590103,20.420000076293945,-0.0009784959511300872,94.40460205078125,0.000991785813094559,0.6731439046746104,194.0289785290801,265.0031282853342,-1.0578898129643601,0.05682724228413853,-0.023929137968715177,0.20417954259038334,4,49.14931390623175,-1.2394765748145173,16,0.05758761219342562,0.5469523701806958
2021-09-28 04:00:00+00:00,414.45525091590594,414.78516941905406,408.0926478816121,408.827880859375,130436300,0.0,0.0,0.0,-0.02015178920225713,-0.020357606254819135,0.12490194121448109,79101230.0,1.6489794153643376,0.01637002232669155,-0.006664527839851977,9.14328351487228,5.387586683671478,,,,,52.400001525878906,-0.009638977943753457,49.771500205993654,408.827880859375,-0.02015178920225713,350.4627685546875,-0.028297661687959885,209.43515014648438,-0.022743370367701687,19.8700008392334,-0.0269343405977287,93.31046295166016,-0.011589891545038755,0.7709899175068744,215.60275980949768,252.9833293574689,-1.0578898129643601,0.025474070501752936,-0.020084792579842192,0.07552223243285898,3,40.960140237319216,-1.2394765748145173,24,-0.012944259126112285,0.5469523701806958
2021-09-29 04:00:00+00:00,410.21354238310084,411.9573727856747,408.9504512241524,409.5160217285156,82329200,0.0,0.0,0.0,0.0016832043541015196,0.001681789353253892,0.12554552006252984,80252680.0,1.025874774524664,0.007342622515305879,0.0033893518240808813,3.1294919262996928,5.352732075370211,,,,,52.31999969482422,-0.0015267524565848456,49.98550014495849,409.5160217285156,0.0016832043541015196,349.8882141113281,-0.0016394164941652134,208.9903564453125,-0.0021237776985418844,19.770000457763672,-0.005032731617820363,93.41332244873047,0.0011023361562743084,0.721814848762603,212.45596438536643,238.80931428406,-1.0578898129643601,-0.03738484867262855,-0.04039878454301728,-0.007694465968361413,4,54.9807072433288,-1.2394765748145173,22,0.07023154267775017,0.5469523701806958
2021-09-30 04:00:00+00:00,410.995797948249,411.702753721443,404.1713274228365,404.51068115234375,140506000,0.0,0.0,0.0,-0.012222575700567173,-0.012297885662562952,0.13054794348457865,84841910.0,1.6560919008070423,0.018618609222261984,0.003613475764604807,7.531426298606505,5.475926386709704,,,,,52.560001373291016,0.004587188070846571,50.21700019836426,404.51068115234375,-0.012222575700567173,348.6027526855469,-0.003673920337803227,207.03125,-0.009374147585729187,19.56999969482422,-0.010116376242212621,91.49623107910156,-0.020522676202648693,0.7808890925756187,235.49654744285652,230.03101725673096,-1.0578898129643601,0.08517668633507877,-0.004645583510568485,-0.06401890143113081,2,54.92733728367111,-1.2394765748145173,14,0.01351254620891916,0.5469523701806958
2021-10-01 04:00:00+00:00,406.24511136235,411.0052691446982,402.7103321875053,409.3179931640625,129240100,0.0,0.0,0.0,0.011884264707235914,0.011814201387820522,0.13890474006079437,89178865.0,1.4492234230610583,0.02026526342776278,0.004287724133922228,8.294936957192931,5.745601074091444,,,,,53.2599983215332,0.013318054222842823,50.43250007629395,409.3179931640625,0.011884264707235914,350.76470947265625,0.006201777726808633,210.37213134765625,0.016137087264150862,19.700000762939453,0.006642875326646758,92.74935150146484,0.013695869300670127,0.7982126489459211,226.33663473763312,217.9712663172318,-1.0578898129643601,-0.20342578438307157,-0.007258811551025178,-0.2695737420538149,7,41.867848754611856,-1.2394765748145173,17,0.13622613455294366,0.5469523701806958
2021-10-04 04:00:00+00:00,408.14918498760755,409.0540804379198,401.89025527152086,404.0394287109375,128570000,0.0,0.0,0.0,-0.012895999055211993,-0.012979874335035061,0.14402453010257424,93248840.0,1.3787839076604063,0.017730510087232577,-0.0028555015806169667,7.427737892541643,5.932529829792417,,,,,54.4900016784668,0.02309431835705289,50.72400016784668,404.0394287109375,-0.012895999055211993,343.4022521972656,-0.020989732081255874,208.46034240722656,-0.00908765304692527,19.25,-0.02284267743715096,92.24436950683594,-0.005444587875322537,0.8108615948670944,225.9082641064991,217.01451308954034,-1.0578898129643601,-0.14625549227142232,-0.028947546445637785,0.061005799209461795,6,61.04891601671588,-1.2394765748145173,21,-0.2825856517600969,0.5469523701806958
2021-10-05 04:00:00+00:00,405.54750485664374,410.4961950035953,404.74631136954315,408.2433776855469,90682500,0.0,0.0,0.0,0.010404798828722805,0.010351041477468707,0.15110537557448447,95199390.0,0.9525533724533319,0.01408445047326901,0.003732497470649494,6.45676629265779,6.060170153604848,,,,,55.630001068115234,0.02092125811218204,51.10350017547607,408.2433776855469,0.010404798828722805,348.0378112792969,0.013498918694826667,209.17962646484375,0.0034504599259079782,19.450000762939453,0.010389650022828656,93.27305603027344,0.011151754073849052,0.7757103574702108,241.95748661596505,221.68380508955687,-1.0578898129643601,-0.012618089746342593,-0.03317231656464211,0.2053558390588227,7,71.49694492387896,-1.2394765748145173,23,-0.2893223905592099,0.5469523701806958
2021-10-06 04:00:00+00:00,404.6332078979385,410.1474688443581,403.00251494341944,409.9400939941406,113032200,0.0,0.0,0.0,0.0041561392084616955,0.00414752631790275,0.1526100573635158,98041905.0,1.1528968148874708,0.01742926345975029,-0.008843180281516096,7.144953900938674,6.279248944079184,,,,,54.15999984741211,-0.02642461248388628,51.38200016021729,409.9400939941406,0.0041561392084616955,350.26800537109375,0.006407907473039431,208.09121704101562,-0.0052032286423986385,19.440000534057617,-0.000514150565016469,93.68453216552734,0.0044115219632168134,0.7281851512373969,234.4611678902196,227.4598321411482,-1.0578898129643601,-0.16166562513813423,-0.06438558333925251,-0.16504906555731552,5,38.29855910937202,-1.2394765748145173,23,-0.21379495984111171,0.5469523701806958
2021-10-07 04:00:00+00:00,413.22985073007703,416.33100970659876,413.05075294528,413.4843444824219,72437500,0.0,0.0,0.0,0.008645776639578662,0.008608615947810448,0.1564507288484171,98765260.0,0.7334309655034574,0.007933206674184503,0.008024969462936769,6.390915712458138,6.417805670695718,,,,,55.36000061035156,0.022156587265883987,51.76250019073486,413.4843444824219,0.008645776639578662,353.48175048828125,0.009175103257811568,211.2996368408203,0.015418333581913135,19.709999084472656,0.013888813940206468,94.41393280029297,0.007785710382551381,0.6850595783684693,242.8711410637872,231.35531517747532,-0.7949446105233555,0.02680452021436705,-0.06419551909459335,0.02834402825948476,4,47.68507777336204,-0.31716289740733944,29,-0.1000546508174711,1.7878363300298905
2021-10-08 04:00:00+00:00,414.2573039916996,414.64377665813777,412.098723983002,412.7302551269531,74557400,0.0,0.0,0.0,-0.0018237434271246578,-0.0018254084718862412,0.15435590860799017,97995720.0,0.7608230236994024,0.006166382627687235,0.0018693803516195084,2.5450526751357643,5.7552908155781255,,,,,55.470001220703125,0.001987005222882754,52.096000289916994,412.7302551269531,-0.0018237434271246578,351.7191162109375,-0.004986493008221626,209.7096405029297,-0.0075248417917936905,19.56999969482422,-0.007102962767701393,94.40460205078125,-9.882809914774082e-05,0.6817598533455546,226.00169773111975,233.29041994115434,-1.1370383283831982,0.18312096096165487,-0.03269468914683858,0.010804612520258994,5,53.043636909089436,0.28791014698344386,27,-0.014172864707796648,1.25986292866141
2021-10-11 04:00:00+00:00,412.07042992014857,414.9925198577681,409.67619805003494,409.7421875,65233300,0.0,0.0,0.0,-0.007239759115875821,-0.0072660933512307645,0.15556556762069243,97070455.0,0.672020132181311,0.012974797250364108,-0.001598683882773744,5.316321807733175,5.809155362556668,,,,,56.18000030517578,0.012799694769209058,52.431000328063966,409.7421875,-0.007239759115875821,349.021484375,-0.0076698470785410144,208.50765991210938,-0.005731642035805784,19.440000534057617,-0.006642777863761662,93.6471176147461,-0.008023808369296392,0.7342346471127407,244.02254292622203,234.50841929592085,-0.6433468287664007,0.030375073097121546,-0.04052349103797532,0.20021358526781394,4,72.23116218100557,2.157125344244882,20,0.38315920487838945,-0.3824367964115403
2021-10-12 04:00:00+00:00,410.6660060780951,411.0713205807312,407.94185537549487,408.733642578125,71181200,0.0,0.0,0.0,-0.002461413426888104,-0.0024644476849821784,0.1548483384248408,96719660.0,0.7359537864380417,0.007656490386983904,0.002254633782602892,3.129465205236329,5.601780354160127,,,,,56.11000061035156,-0.0012459895771443907,52.77100028991699,408.733642578125,-0.002461413426888104,347.8041687011719,-0.0034877958186670943,209.65286254882812,0.005492376813405642,19.520000457763672,0.004115222299809096,93.33849334716797,-0.0032956088285361895,0.733134738771769,225.8855826393085,234.4439832818745,-1.0239921631759776,0.025624090328171898,-0.007802080364940541,0.12031179581630431,7,42.16416621453991,-0.935433352895706,11,0.030445825960387918,-2.1890894448485603
2021-10-13 04:00:00+00:00,409.761044211489,411.02413525942126,406.77299348127605,410.2040710449219,72974000,0.0,0.0,0.0,0.003597522478262505,0.003591066872430342,0.15193313018131424,96428750.0,0.7567660059888778,0.010363480224163021,0.002513621406066672,4.251141778145211,5.43210987890032,,,,,56.15999984741211,0.000891093147685984,53.04450035095215,410.2040710449219,0.003597522478262505,350.58929443359375,0.00800774108839053,210.64662170410156,0.004740021878031797,19.6299991607666,0.00563517932496671,93.53487396240234,0.0021039617010309986,0.7273602199816682,225.56408756891963,234.39481520507738,-0.9655992367211753,-0.12457971022135286,-0.004705540072073476,0.1915188472924801,5,39.98721433329513,-1.0896842902542185,30,-0.26327719669561667,1.6969426865330948
2021-10-14 04:00:00+00:00,413.88021160469805,417.2547635679065,413.4089077144482,417.10394287109375,70236800,0.0,0.0,0.0,0.0168205834929811,0.016680684092009613,0.16486566707695893,96051255.0,0.7312429181690546,0.009220377604166703,0.008961735924297042,7.050692522984605,5.7027705361730545,,,,,56.810001373291016,0.011574101275729554,53.35000038146973,417.10394287109375,0.0168205834929811,357.04608154296875,0.018416954573032385,213.76976013183594,0.01482643491962321,19.8700008392334,0.012226270439505527,95.3023452758789,0.018896388465622138,0.6960586617781852,254.25341703146057,236.1513766930053,-0.22116565255390333,-0.0438497608012377,-0.009167207365629922,-0.166828270217951,6,40.379011664682096,-0.9825388935915632,15,-0.06539942500876665,-1.3271585034394096
